USER_ID,TYPE,AMOUNT,CURRENCY,MERCHANT_COUNTRY,KYC,BIRTH_YEAR,COUNTRY,IS_FRAUD
demo-user-0042,TOPUP,4458,GBP,,PASSED,1975,GB,False
demo-user-0425,CARD_PAYMENT,29295,GBP,IRL,PASSED,1955,IE,False
demo-user-0523,P2P,31178,USD,,PASSED,1994,IE,False
demo-user-0251,P2P,23606,GBP,,PENDING,1984,GB,False
demo-user-0258,TOPUP,125374,GBP,,PASSED,1957,PL,False
demo-user-0109,CARD_PAYMENT,24347,PLN,IRL,NONE,1981,ES,False
demo-user-0650,CARD_PAYMENT,43975,GBP,GBR,PASSED,1994,DE,False
demo-user-0785,ATM,8579,EUR,GBR,PENDING,1966,DE,False
demo-user-0137,CARD_PAYMENT,71020,EUR,ITA,FAILED,1962,RO,False
demo-user-0790,CARD_PAYMENT,9260,USD,POL,FAILED,1973,GB,False
demo-user-0319,CARD_PAYMENT,61688,GBP,ITA,PASSED,1995,RO,False
demo-user-0631,ATM,16077,EUR,GBR,PASSED,1996,RO,False
demo-user-0631,CARD_PAYMENT,40497,EUR,NLD,PASSED,1996,RO,False
demo-user-0709,CARD_PAYMENT,58320,GBP,DEU,FAILED,1988,PT,False
demo-user-0796,CARD_PAYMENT,73180,GBP,GBR,PASSED,1959,DE,False
demo-user-0087,CARD_PAYMENT,67299,GBP,ITA,PASSED,1993,PL,False
demo-user-0391,CARD_PAYMENT,10589,GBP,FRA,PASSED,1973,RO,False
demo-user-0563,CARD_PAYMENT,71173,GBP,NLD,PASSED,1999,RO,False
demo-user-0225,CARD_PAYMENT,28084,EUR,GBR,PASSED,1961,GB,False
demo-user-0380,CARD_PAYMENT,32104,PLN,IRL,FAILED,1986,GB,False
demo-user-0256,CARD_PAYMENT,82491,EUR,LTU,PENDING,1978,RO,False
demo-user-0026,CARD_PAYMENT,49022,PLN,ITA,NONE,1966,IE,False
demo-user-0004,CARD_PAYMENT,79499,GBP,IRL,PASSED,1978,GB,False
demo-user-0724,ATM,11260,EUR,POL,PASSED,1982,GB,False
demo-user-0148,TOPUP,107367,GBP,,FAILED,1954,GB,False
demo-user-0362,P2P,1080,USD,,FAILED,1960,IE,False
demo-user-0642,CARD_PAYMENT,63342,GBP,ITA,NONE,1991,PT,False
demo-user-0601,CARD_PAYMENT,83321,GBP,USA,NONE,1995,PT,False
demo-user-0384,CARD_PAYMENT,19602,GBP,POL,PASSED,1980,PL,False
demo-user-0772,CARD_PAYMENT,76811,USD,FRA,PASSED,1973,GB,False
demo-user-0039,ATM,14819,GBP,USA,PASSED,1985,ES,False
demo-user-0661,TOPUP,186250,EUR,,PASSED,1979,RO,False
demo-user-0464,TOPUP,9356,GBP,,PENDING,1967,GB,False
demo-user-0538,TOPUP,170434,USD,,PENDING,1991,ES,False
demo-user-0346,P2P,39023,PLN,,PASSED,1995,GB,False
demo-user-0528,BANK_TRANSFER,80216,GBP,,PASSED,1996,DE,False
demo-user-0790,P2P,13900,EUR,,FAILED,1973,GB,False
demo-user-0698,TOPUP,160517,GBP,,NONE,1986,IE,False
demo-user-0304,ATM,13614,PLN,GBR,FAILED,1972,PT,False
demo-user-0290,P2P,7188,GBP,,NONE,1961,GB,False
demo-user-0335,TOPUP,64568,GBP,,PASSED,1980,GB,False
demo-user-0036,CARD_PAYMENT,29961,USD,IRL,PASSED,1967,DE,False
demo-user-0068,CARD_PAYMENT,89995,PLN,GBR,PASSED,1955,GB,False
demo-user-0066,CARD_PAYMENT,45964,EUR,NLD,PASSED,1964,PT,False
demo-user-0266,P2P,15063,EUR,,PASSED,1991,RO,False
demo-user-0595,TOPUP,132015,EUR,,PENDING,1991,PL,False
demo-user-0423,CARD_PAYMENT,70859,GBP,LTU,PASSED,1974,FR,False
demo-user-0442,CARD_PAYMENT,16819,EUR,ESP,PASSED,1999,IE,False
demo-user-0556,CARD_PAYMENT,5938,USD,LTU,PASSED,1963,GB,False
demo-user-0414,TOPUP,64131,GBP,,FAILED,1963,PT,False
demo-user-0027,CARD_PAYMENT,18512,EUR,GBR,NONE,1985,GB,False
demo-user-0622,TOPUP,190449,PLN,,PASSED,1997,PT,False
demo-user-0630,TOPUP,178063,EUR,,PASSED,1956,ES,False
demo-user-0782,TOPUP,69828,GBP,,PASSED,1969,RO,False
demo-user-0614,CARD_PAYMENT,26841,EUR,USA,PENDING,1987,IE,False
demo-user-0703,CARD_PAYMENT,27540,GBP,NLD,PASSED,1978,GB,False
demo-user-0618,ATM,19328,EUR,ESP,PENDING,1953,GB,False
demo-user-0666,CARD_PAYMENT,80751,USD,GBR,PASSED,1989,RO,False
demo-user-0214,P2P,27507,GBP,,PASSED,1958,GB,False
demo-user-0022,P2P,12808,GBP,,PASSED,1974,LT,False
demo-user-0392,CARD_PAYMENT,66828,USD,POL,PASSED,1995,PL,False
demo-user-0508,CARD_PAYMENT,41183,GBP,DEU,PASSED,1952,GB,False
demo-user-0750,ATM,8707,GBP,LTU,PASSED,1952,FR,False
demo-user-0309,ATM,12339,USD,IRL,NONE,1975,DE,False
demo-user-0287,CARD_PAYMENT,62084,EUR,USA,NONE,1971,GB,False
demo-user-0279,P2P,17020,USD,,PASSED,1956,DE,False
demo-user-0045,CARD_PAYMENT,60190,GBP,USA,PASSED,1952,LT,False
demo-user-0675,TOPUP,182824,PLN,,PASSED,1965,RO,False
demo-user-0244,ATM,19796,GBP,ITA,PASSED,1954,LT,False
demo-user-0431,CARD_PAYMENT,50559,GBP,DEU,PASSED,1951,FR,False
demo-user-0023,TOPUP,166038,EUR,,FAILED,1978,GB,False
demo-user-0754,CARD_PAYMENT,20623,USD,FRA,NONE,1963,FR,False
demo-user-0324,TOPUP,109459,PLN,,PASSED,1991,PL,False
demo-user-0109,P2P,3941,USD,,NONE,1981,ES,False
demo-user-0667,CARD_PAYMENT,14475,GBP,ESP,FAILED,1994,PL,False
demo-user-0417,CARD_PAYMENT,5961,USD,POL,PASSED,1999,LT,False
demo-user-0205,CARD_PAYMENT,86101,GBP,USA,PASSED,1959,GB,False
demo-user-0436,ATM,14437,GBP,ITA,PASSED,1980,GB,False
demo-user-0329,CARD_PAYMENT,63916,GBP,GBR,FAILED,1952,GB,False
demo-user-0093,CARD_PAYMENT,51658,USD,LTU,FAILED,1986,GB,False
demo-user-0768,TOPUP,135580,USD,,PENDING,1972,PL,False
demo-user-0771,P2P,29802,GBP,,PASSED,1988,GB,False
demo-user-0387,CARD_PAYMENT,45308,EUR,GBR,PASSED,1984,LT,False
demo-user-0369,ATM,4863,GBP,ITA,PASSED,1996,PL,False
demo-user-0509,P2P,5599,GBP,,PASSED,1995,IE,False
demo-user-0652,TOPUP,128175,PLN,,PENDING,1950,GB,False
demo-user-0251,CARD_PAYMENT,70388,GBP,ITA,PENDING,1984,GB,False
demo-user-0252,TOPUP,152728,PLN,,FAILED,1957,GB,False
demo-user-0528,BANK_TRANSFER,81155,GBP,,PASSED,1996,DE,False
demo-user-0577,CARD_PAYMENT,34011,PLN,USA,NONE,1993,GB,False
demo-user-0719,CARD_PAYMENT,82118,GBP,ITA,PENDING,1981,RO,False
demo-user-0783,CARD_PAYMENT,76280,GBP,ESP,PASSED,1977,DE,False
demo-user-0677,TOPUP,20593,EUR,,PASSED,1998,IE,False
demo-user-0358,P2P,2414,USD,,PENDING,1987,GB,False
demo-user-0572,ATM,2820,GBP,DEU,NONE,1975,ES,False
demo-user-0049,CARD_PAYMENT,24702,USD,GBR,PENDING,1952,GB,False
demo-user-0235,CARD_PAYMENT,59686,GBP,ESP,PASSED,1968,ES,False
demo-user-0577,CARD_PAYMENT,13993,GBP,NLD,NONE,1993,GB,False
demo-user-0781,TOPUP,74921,GBP,,NONE,1951,PL,False
demo-user-0149,CARD_PAYMENT,24028,EUR,POL,PASSED,1991,PT,False
demo-user-0777,CARD_PAYMENT,86022,GBP,GBR,PASSED,1968,ES,False
demo-user-0339,BANK_TRANSFER,145493,GBP,,PASSED,1972,IE,False
demo-user-0045,TOPUP,76007,USD,,PASSED,1952,LT,False
demo-user-0585,CARD_PAYMENT,3749,USD,ITA,NONE,1985,GB,False
demo-user-0588,CARD_PAYMENT,38010,USD,DEU,PASSED,1994,FR,False
demo-user-0774,P2P,19285,USD,,NONE,1992,ES,False
demo-user-0782,ATM,19765,GBP,GBR,PASSED,1969,RO,False
demo-user-0089,CARD_PAYMENT,29434,USD,POL,NONE,1976,DE,False
demo-user-0493,CARD_PAYMENT,64685,EUR,NLD,PENDING,1962,PL,False
demo-user-0748,TOPUP,37020,USD,,PASSED,1967,ES,False
demo-user-0356,CARD_PAYMENT,86977,USD,GBR,PASSED,1986,GB,False
demo-user-0420,CARD_PAYMENT,25565,GBP,GBR,PASSED,1965,ES,False
demo-user-0599,P2P,12946,USD,,NONE,1968,FR,False
demo-user-0367,CARD_PAYMENT,24081,GBP,IRL,PASSED,1997,RO,False
demo-user-0619,CARD_PAYMENT,11809,PLN,USA,PASSED,1966,FR,False
demo-user-0211,CARD_PAYMENT,56625,GBP,DEU,PASSED,1983,GB,False
demo-user-0513,TOPUP,22872,EUR,,FAILED,1990,RO,False
demo-user-0314,CARD_PAYMENT,17638,EUR,LTU,PASSED,1998,GB,False
demo-user-0445,CARD_PAYMENT,3040,EUR,ESP,PASSED,1975,DE,False
demo-user-0232,CARD_PAYMENT,65264,GBP,USA,PASSED,1983,GB,False
demo-user-0779,ATM,11568,GBP,GBR,PASSED,1977,DE,False
demo-user-0425,CARD_PAYMENT,58354,GBP,GBR,PASSED,1955,IE,False
demo-user-0351,CARD_PAYMENT,86643,PLN,ESP,PASSED,1958,LT,False
demo-user-0287,CARD_PAYMENT,42882,GBP,GBR,NONE,1971,GB,False
demo-user-0561,TOPUP,6998,GBP,,PASSED,1963,LT,False
demo-user-0575,TOPUP,200733,EUR,,PASSED,1964,GB,False
demo-user-0327,CARD_PAYMENT,50223,EUR,POL,NONE,1994,GB,False
demo-user-0640,TOPUP,108609,GBP,,PASSED,1952,PL,False
demo-user-0382,CARD_PAYMENT,25850,EUR,DEU,PENDING,1967,RO,False
demo-user-0465,CARD_PAYMENT,83564,EUR,ESP,PASSED,1950,GB,False
demo-user-0389,CARD_PAYMENT,36674,GBP,IRL,PENDING,1984,LT,False
demo-user-0636,CARD_PAYMENT,14465,USD,POL,PASSED,1974,IE,False
demo-user-0140,CARD_PAYMENT,28826,PLN,FRA,FAILED,1994,LT,False
demo-user-0649,CARD_PAYMENT,14287,GBP,NLD,FAILED,1995,PL,False
demo-user-0083,CARD_PAYMENT,31116,GBP,ESP,FAILED,1999,PT,False
demo-user-0418,CARD_PAYMENT,29597,EUR,POL,FAILED,1983,FR,False
demo-user-0550,TOPUP,19272,GBP,,PASSED,1972,RO,False
demo-user-0798,TOPUP,146824,PLN,,PASSED,1988,DE,False
demo-user-0350,TOPUP,15259,GBP,,PASSED,1999,DE,False
demo-user-0612,CARD_PAYMENT,81883,PLN,FRA,PASSED,1965,DE,False
demo-user-0393,CARD_PAYMENT,55316,PLN,FRA,PASSED,1990,GB,False
demo-user-0189,CARD_PAYMENT,41562,USD,DEU,PASSED,1995,ES,False
demo-user-0512,CARD_PAYMENT,53212,GBP,IRL,NONE,1988,GB,False
demo-user-0373,CARD_PAYMENT,31817,EUR,ITA,PENDING,1971,FR,False
demo-user-0410,CARD_PAYMENT,82560,GBP,DEU,PASSED,1981,FR,False
demo-user-0647,CARD_PAYMENT,42753,EUR,USA,PASSED,1962,RO,False
demo-user-0213,BANK_TRANSFER,31397,PLN,,PASSED,1972,FR,False
demo-user-0660,TOPUP,103385,GBP,,PASSED,1995,GB,False
demo-user-0130,CARD_PAYMENT,64544,GBP,FRA,NONE,1983,RO,False
demo-user-0086,ATM,11714,USD,GBR,PASSED,1998,PT,False
demo-user-0711,CARD_PAYMENT,27597,PLN,POL,FAILED,1990,GB,False
demo-user-0554,CARD_PAYMENT,12606,GBP,LTU,PASSED,1966,GB,False
demo-user-0515,CARD_PAYMENT,33425,GBP,POL,PENDING,1982,ES,False
demo-user-0685,CARD_PAYMENT,23820,GBP,NLD,PASSED,1986,GB,False
demo-user-0369,CARD_PAYMENT,5599,EUR,USA,PASSED,1996,PL,False
demo-user-0268,TOPUP,186628,EUR,,PENDING,1974,FR,False
demo-user-0192,CARD_PAYMENT,44138,GBP,USA,PASSED,1978,IE,False
demo-user-0706,CARD_PAYMENT,62294,USD,POL,PASSED,1964,ES,False
demo-user-0499,TOPUP,122483,GBP,,PASSED,1989,DE,False
demo-user-0218,P2P,26188,GBP,,NONE,1961,RO,False
demo-user-0475,CARD_PAYMENT,76454,GBP,LTU,PASSED,1957,PT,False
demo-user-0281,CARD_PAYMENT,69169,PLN,POL,PASSED,1996,DE,False
demo-user-0631,ATM,19764,GBP,GBR,PASSED,1996,RO,False
demo-user-0732,TOPUP,132671,EUR,,PASSED,1970,IE,False
demo-user-0006,P2P,2264,EUR,,PASSED,1981,GB,False
demo-user-0762,TOPUP,116398,USD,,PASSED,1952,GB,False
demo-user-0272,CARD_PAYMENT,31904,PLN,ESP,NONE,1962,GB,False
demo-user-0332,CARD_PAYMENT,57808,GBP,GBR,NONE,1958,DE,False
demo-user-0449,CARD_PAYMENT,4371,GBP,DEU,PASSED,1974,PL,False
demo-user-0736,CARD_PAYMENT,40864,EUR,GBR,PASSED,1992,PL,False
demo-user-0090,TOPUP,166023,USD,,PASSED,1950,PT,False
demo-user-0797,CARD_PAYMENT,41276,PLN,GBR,PASSED,1980,FR,False
demo-user-0353,TOPUP,167833,EUR,,NONE,1974,GB,False
demo-user-0530,ATM,9682,EUR,LTU,PASSED,1963,RO,False
demo-user-0571,CARD_PAYMENT,50166,PLN,NLD,PASSED,1979,LT,False
demo-user-0402,CARD_PAYMENT,4450,EUR,FRA,PASSED,1967,LT,False
demo-user-0451,CARD_PAYMENT,41250,GBP,ESP,PASSED,1972,PT,False
demo-user-0228,BANK_TRANSFER,36440,EUR,,PASSED,1967,GB,False
demo-user-0396,TOPUP,78135,USD,,PASSED,1990,RO,False
demo-user-0372,CARD_PAYMENT,81277,EUR,GBR,PASSED,1981,GB,False
demo-user-0153,CARD_PAYMENT,18643,EUR,ESP,PASSED,1977,IE,False
demo-user-0438,CARD_PAYMENT,10397,GBP,IRL,PASSED,1989,LT,False
demo-user-0175,ATM,21724,GBP,USA,PASSED,1967,PT,False
demo-user-0216,P2P,4711,GBP,,PASSED,1993,PL,False
demo-user-0228,CARD_PAYMENT,47559,GBP,IRL,PASSED,1967,GB,False
demo-user-0769,CARD_PAYMENT,36290,EUR,ESP,NONE,1958,ES,False
demo-user-0308,CARD_PAYMENT,88772,EUR,FRA,PASSED,1954,PL,False
demo-user-0037,CARD_PAYMENT,2968,EUR,POL,PASSED,1978,GB,False
demo-user-0753,BANK_TRANSFER,44401,EUR,,PASSED,1976,FR,False
demo-user-0098,CARD_PAYMENT,57158,GBP,IRL,PENDING,1971,GB,False
demo-user-0106,TOPUP,71805,EUR,,PASSED,1960,FR,False
demo-user-0137,ATM,3455,GBP,GBR,FAILED,1962,RO,False
demo-user-0799,CARD_PAYMENT,55738,GBP,POL,PASSED,1992,GB,False
demo-user-0228,TOPUP,189496,PLN,,PASSED,1967,GB,False
demo-user-0533,TOPUP,156681,GBP,,PENDING,1952,FR,False
demo-user-0734,CARD_PAYMENT,6054,USD,GBR,PASSED,1958,IE,False
demo-user-0386,ATM,4458,EUR,GBR,PASSED,1990,IE,False
demo-user-0222,P2P,22012,GBP,,PASSED,1974,PL,False
demo-user-0237,CARD_PAYMENT,1783,GBP,NLD,NONE,1965,PT,False
demo-user-0420,CARD_PAYMENT,14135,GBP,USA,PASSED,1965,ES,False
demo-user-0286,P2P,39681,GBP,,PASSED,1980,GB,False
demo-user-0626,CARD_PAYMENT,20414,EUR,NLD,PASSED,1999,FR,False
demo-user-0355,CARD_PAYMENT,57281,EUR,LTU,PASSED,1953,GB,False
demo-user-0438,CARD_PAYMENT,47395,USD,LTU,PASSED,1989,LT,False
demo-user-0380,CARD_PAYMENT,20091,EUR,DEU,FAILED,1986,GB,False
demo-user-0125,TOPUP,144237,USD,,PASSED,1984,ES,False
demo-user-0694,P2P,35108,GBP,,FAILED,1999,RO,False
demo-user-0253,CARD_PAYMENT,81983,EUR,USA,PASSED,1994,PT,False
demo-user-0265,ATM,20200,GBP,ESP,PASSED,1950,GB,False
demo-user-0316,CARD_PAYMENT,11401,GBP,LTU,PASSED,1976,GB,False
demo-user-0525,CARD_PAYMENT,13156,EUR,FRA,PASSED,1998,LT,False
demo-user-0199,TOPUP,25514,EUR,,PASSED,1969,GB,False
demo-user-0718,CARD_PAYMENT,3006,EUR,LTU,PASSED,1974,PT,False
demo-user-0261,CARD_PAYMENT,26566,USD,GBR,FAILED,1991,GB,False
demo-user-0498,P2P,27903,PLN,,PASSED,1981,IE,False
demo-user-0394,CARD_PAYMENT,21119,GBP,FRA,PASSED,1951,LT,False
demo-user-0700,CARD_PAYMENT,54734,GBP,IRL,PENDING,1963,RO,False
demo-user-0039,CARD_PAYMENT,1515,GBP,ITA,PASSED,1985,ES,False
demo-user-0277,CARD_PAYMENT,21206,GBP,GBR,PASSED,1956,PT,False
demo-user-0187,CARD_PAYMENT,59273,GBP,GBR,PENDING,1993,GB,False
demo-user-0722,CARD_PAYMENT,33448,EUR,USA,PASSED,1973,IE,False
demo-user-0184,CARD_PAYMENT,15748,EUR,POL,PASSED,1990,FR,False
demo-user-0796,CARD_PAYMENT,75434,EUR,USA,PASSED,1959,DE,False
demo-user-0652,CARD_PAYMENT,29135,EUR,DEU,PENDING,1950,GB,False
demo-user-0070,CARD_PAYMENT,40921,USD,POL,PENDING,1972,LT,False
demo-user-0335,CARD_PAYMENT,13334,EUR,LTU,PASSED,1980,GB,False
demo-user-0512,P2P,28191,EUR,,NONE,1988,GB,False
demo-user-0563,CARD_PAYMENT,9606,USD,NLD,PASSED,1999,RO,False
demo-user-0223,CARD_PAYMENT,17106,GBP,ITA,NONE,1968,GB,False
demo-user-0391,TOPUP,84504,GBP,,PASSED,1973,RO,False
demo-user-0546,TOPUP,187750,EUR,,PASSED,1979,GB,False
demo-user-0452,CARD_PAYMENT,72154,GBP,ITA,PASSED,1966,PT,False
demo-user-0481,P2P,29822,EUR,,PASSED,1955,GB,False
demo-user-0553,CARD_PAYMENT,85369,EUR,ESP,PASSED,1970,LT,False
demo-user-0549,ATM,6642,GBP,DEU,PASSED,1975,DE,False
demo-user-0772,TOPUP,69812,GBP,,PASSED,1973,GB,False
demo-user-0713,TOPUP,58323,GBP,,FAILED,1968,PL,False
demo-user-0186,CARD_PAYMENT,77289,USD,NLD,PASSED,1988,IE,False
demo-user-0661,CARD_PAYMENT,55185,GBP,POL,PASSED,1979,RO,False
demo-user-0155,ATM,3948,GBP,USA,PASSED,1969,LT,False
demo-user-0687,CARD_PAYMENT,44842,GBP,GBR,FAILED,1989,ES,False
demo-user-0419,CARD_PAYMENT,33305,EUR,ESP,PASSED,1987,GB,False
demo-user-0003,CARD_PAYMENT,67798,USD,FRA,PENDING,1967,IE,False
demo-user-0308,ATM,19823,GBP,LTU,PASSED,1954,PL,False
demo-user-0596,P2P,14667,PLN,,PASSED,1991,FR,False
demo-user-0452,CARD_PAYMENT,30143,GBP,ESP,PASSED,1966,PT,False
demo-user-0388,CARD_PAYMENT,31231,GBP,FRA,PASSED,1953,ES,False
demo-user-0438,CARD_PAYMENT,17019,PLN,ESP,PASSED,1989,LT,False
demo-user-0222,CARD_PAYMENT,14899,PLN,LTU,PASSED,1974,PL,False
demo-user-0535,CARD_PAYMENT,51481,PLN,POL,PASSED,1958,PL,False
demo-user-0280,TOPUP,102954,USD,,PASSED,1972,LT,False
demo-user-0229,ATM,17327,USD,ESP,PASSED,1972,GB,False
demo-user-0077,CARD_PAYMENT,66274,GBP,POL,PASSED,1992,GB,False
demo-user-0548,BANK_TRANSFER,126028,USD,,PASSED,1994,GB,False
demo-user-0434,CARD_PAYMENT,80432,GBP,LTU,FAILED,1975,PT,False
demo-user-0755,CARD_PAYMENT,11398,USD,ESP,PASSED,1980,GB,False
demo-user-0176,CARD_PAYMENT,67200,GBP,LTU,PENDING,1973,GB,False
demo-user-0332,BANK_TRANSFER,132340,USD,,NONE,1958,DE,False
demo-user-0616,TOPUP,175440,GBP,,PASSED,1992,IE,False
demo-user-0000,ATM,15123,GBP,LTU,PASSED,1995,IE,False
demo-user-0197,CARD_PAYMENT,56988,EUR,POL,PASSED,1977,DE,False
demo-user-0071,P2P,7328,EUR,,NONE,1974,GB,False
demo-user-0338,P2P,21207,GBP,,PASSED,1963,PT,False
demo-user-0518,CARD_PAYMENT,2678,GBP,NLD,PASSED,1953,IE,False
demo-user-0415,TOPUP,172610,GBP,,PASSED,1996,RO,False
demo-user-0680,CARD_PAYMENT,87009,USD,FRA,PASSED,1956,IE,False
demo-user-0504,CARD_PAYMENT,23677,GBP,USA,FAILED,1988,DE,False
demo-user-0517,CARD_PAYMENT,81255,GBP,NLD,PASSED,1950,GB,False
demo-user-0067,TOPUP,91032,GBP,,PASSED,1989,DE,False
demo-user-0486,ATM,17391,EUR,NLD,PASSED,1973,GB,False
demo-user-0251,CARD_PAYMENT,55051,USD,GBR,PENDING,1984,GB,False
demo-user-0132,TOPUP,180545,EUR,,NONE,1983,DE,False
demo-user-0179,CARD_PAYMENT,18350,EUR,GBR,PASSED,1983,DE,False
demo-user-0798,CARD_PAYMENT,9087,GBP,FRA,PASSED,1988,DE,False
demo-user-0236,CARD_PAYMENT,73842,GBP,DEU,PASSED,1964,IE,False
demo-user-0160,CARD_PAYMENT,6350,PLN,ESP,PASSED,1951,IE,False
demo-user-0066,CARD_PAYMENT,42108,USD,LTU,PASSED,1964,PT,False
demo-user-0768,ATM,8872,EUR,ITA,PENDING,1972,PL,False
demo-user-0045,CARD_PAYMENT,70349,GBP,DEU,PASSED,1952,LT,False
demo-user-0005,CARD_PAYMENT,80106,USD,FRA,PASSED,1984,GB,False
demo-user-0272,CARD_PAYMENT,29704,EUR,GBR,NONE,1962,GB,False
demo-user-0178,CARD_PAYMENT,55840,USD,NLD,PASSED,1956,GB,False
demo-user-0331,CARD_PAYMENT,21504,PLN,NLD,FAILED,1970,IE,False
demo-user-0414,CARD_PAYMENT,4039,EUR,GBR,FAILED,1963,PT,False
demo-user-0292,TOPUP,160015,GBP,,PASSED,1971,RO,False
demo-user-0303,CARD_PAYMENT,26063,PLN,USA,PASSED,1959,ES,False
demo-user-0759,CARD_PAYMENT,68576,USD,IRL,PASSED,1990,ES,False
demo-user-0390,CARD_PAYMENT,35778,GBP,FRA,NONE,1985,ES,False
demo-user-0711,CARD_PAYMENT,3958,GBP,GBR,FAILED,1990,GB,False
demo-user-0473,TOPUP,150692,GBP,,PASSED,1950,GB,False
demo-user-0420,CARD_PAYMENT,54879,EUR,POL,PASSED,1965,ES,False
demo-user-0167,CARD_PAYMENT,27475,USD,ESP,PASSED,1958,PL,False
demo-user-0210,TOPUP,67562,USD,,NONE,1956,FR,False
demo-user-0459,BANK_TRANSFER,9325,USD,,FAILED,1997,PL,False
demo-user-0638,CARD_PAYMENT,39973,EUR,IRL,PASSED,1972,LT,False
demo-user-0471,BANK_TRANSFER,140743,EUR,,PENDING,1986,PL,False
demo-user-0097,CARD_PAYMENT,30863,EUR,IRL,FAILED,1974,GB,False
demo-user-0257,CARD_PAYMENT,59550,USD,FRA,PASSED,1977,PL,False
demo-user-0514,TOPUP,187298,GBP,,PASSED,1959,GB,False
demo-user-0360,CARD_PAYMENT,2325,EUR,IRL,PASSED,1986,RO,False
demo-user-0629,CARD_PAYMENT,64463,EUR,FRA,PASSED,1995,LT,False
demo-user-0216,P2P,14752,GBP,,PASSED,1993,PL,False
demo-user-0748,CARD_PAYMENT,77608,GBP,FRA,PASSED,1967,ES,False
demo-user-0177,TOPUP,73985,GBP,,PASSED,1960,PL,False
demo-user-0058,BANK_TRANSFER,126941,EUR,,PASSED,1954,GB,False
demo-user-0044,TOPUP,142243,GBP,,FAILED,1995,PT,False
demo-user-0680,CARD_PAYMENT,52947,PLN,FRA,PASSED,1956,IE,False
demo-user-0578,CARD_PAYMENT,10252,GBP,POL,PASSED,1964,PL,False
demo-user-0588,CARD_PAYMENT,41831,USD,DEU,PASSED,1994,FR,False
demo-user-0629,ATM,19532,GBP,USA,PASSED,1995,LT,False
demo-user-0083,P2P,3896,GBP,,FAILED,1999,PT,False
demo-user-0619,CARD_PAYMENT,20229,EUR,FRA,PASSED,1966,FR,False
demo-user-0578,BANK_TRANSFER,151742,EUR,,PASSED,1964,PL,False
demo-user-0405,ATM,13454,PLN,NLD,PASSED,1985,DE,False
demo-user-0595,CARD_PAYMENT,37569,EUR,GBR,PENDING,1991,PL,False
demo-user-0071,CARD_PAYMENT,61114,USD,POL,NONE,1974,GB,False
demo-user-0101,CARD_PAYMENT,85042,EUR,USA,PASSED,1985,GB,False
demo-user-0285,CARD_PAYMENT,76067,GBP,USA,PASSED,1980,PL,False
demo-user-0002,CARD_PAYMENT,69739,EUR,IRL,PASSED,1989,RO,False
demo-user-0716,TOPUP,85700,EUR,,FAILED,1956,IE,False
demo-user-0044,TOPUP,167587,GBP,,FAILED,1995,PT,False
demo-user-0171,CARD_PAYMENT,71268,GBP,GBR,PASSED,1998,RO,False
demo-user-0411,P2P,9177,EUR,,PASSED,1974,DE,False
demo-user-0568,CARD_PAYMENT,56832,GBP,ESP,PASSED,1999,PT,False
demo-user-0403,P2P,6911,GBP,,PENDING,1984,PL,False
demo-user-0109,CARD_PAYMENT,69989,PLN,POL,NONE,1981,ES,False
demo-user-0289,CARD_PAYMENT,36193,GBP,GBR,FAILED,1976,GB,False
demo-user-0231,CARD_PAYMENT,49821,PLN,FRA,PASSED,1966,PT,False
demo-user-0326,P2P,8676,USD,,PASSED,1997,FR,False
demo-user-0712,CARD_PAYMENT,59508,EUR,IRL,PASSED,1983,GB,False
demo-user-0729,CARD_PAYMENT,36992,USD,LTU,PASSED,1974,GB,False
demo-user-0272,CARD_PAYMENT,82978,EUR,DEU,NONE,1962,GB,False
demo-user-0790,CARD_PAYMENT,73053,PLN,NLD,FAILED,1973,GB,False
demo-user-0364,ATM,16990,GBP,ITA,PASSED,1966,GB,False
demo-user-0374,CARD_PAYMENT,17892,EUR,GBR,PASSED,1997,GB,False
demo-user-0255,CARD_PAYMENT,21657,GBP,ITA,PASSED,1969,FR,False
demo-user-0671,TOPUP,26114,GBP,,PASSED,1956,LT,False
demo-user-0257,CARD_PAYMENT,77213,USD,USA,PASSED,1977,PL,False
demo-user-0726,CARD_PAYMENT,87031,GBP,NLD,NONE,1957,RO,False
demo-user-0419,TOPUP,134925,PLN,,PASSED,1987,GB,False
demo-user-0054,CARD_PAYMENT,16717,GBP,ITA,PASSED,1972,GB,False
demo-user-0009,CARD_PAYMENT,45942,GBP,USA,NONE,1971,GB,False
demo-user-0900,TOPUP,75190,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,85574,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,83534,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,74867,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,75919,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,86091,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,60398,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,80960,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,72902,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,67631,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,98937,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,84681,GBP,,PASSED,1992,GB,True
demo-user-0900,TOPUP,65005,GBP,,PASSED,1992,GB,True
